id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
411,0,the print shop 21 deluxe by broderbund,encore software,,print shop deluxe 21,,44.9
4634,0,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe cs3 design standard upgrade windows,,413.99
3695,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 master collection,,2499.99
1560,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe dreamweaver cs3 upgrade windows,,236.74
5301,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
5646,0,adobe photoshop cs3 [ mac ],adobe,649.0,adobe cs3 master collection,,2499.99
3649,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe cs3 web standard upsell,,819.99
6170,0,adobe after effects professional 7.0,adobe,999.0,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
4440,0,microsoft office excel 2007,microsoft,229.95,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
2201,0,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,adobe photoshop cs3 for mac upgrade,,189.99
3753,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95
4425,0,steinberg cubase 4 digital audio software,steinberg,999.99,steinberg cubase 4 software competitive crossgrade music production software,,399.99
2454,0,microsoft works suite 2006,microsoft,99.0,microsoft office 2004 standard,,369.99
1130,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe photoshop cs3 for mac upgrade,,189.99
6608,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,premiere pro cs3 mac upgrade,,320.25
2283,0,family tree maker version 16 collectors edition sb cs,encore software,99.99,encore inc family tree maker version 16 collectors edition,,85.07
6107,0,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34
390,0,3d home architect landscape designer v8,encore software,29.99,punch software 85100 punch!master landscape pro v10 and home design,,59.97
1933,0,quicken 2007 for mac,intuit,69.95,quicken ( r ) 2004 deluxe,,59.99
2286,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,make songwriter software music production software,,37.95
2518,0,cosmi rom07524 print perfect business cards dvd,cosmi,,encore inc printshop business card maker,riverdeep-learning-company,8.01
205,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 design premium upsell,,1639.99
800,0,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,symantec norton internet security 3.0 software for macintosh apple & mac software,,89.95
3640,0,family tree maker 11.2 collector 's edition,encore,109.95,family tree maker deluxe 11.2,,69.97
4154,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,the sky 6 professional edition astronomy software,,189.95
2424,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
3078,0,photoshop elements 4 edu mac 1u,adobe-education-box,69.0,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51
2352,0,varmint hunter ( jewel case ),encore,9.99,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
1829,0,lego star wars ii : the original trilogy for mac,feral interactive,39.99,xbox : lego star wars,,19.95
4601,0,avid liquid vs 7 software,avid technology,888.75,software,,274.99
3358,0,system care professional,avanquest,49.95,adobe flash cs3 professional ( mac ),,699.0
4404,0,punch ! master landscape & home design,punch ! software,99.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
1637,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe cs3 design standard upgrade,,413.99
5681,0,microsoft office & windows training,topics entertainment,29.99,microsoft windows vista business retail no open box returns,,299.99
506,0,internet cleanup 3.0,aladdin systems,29.99,mcafee internet security 7.0,,69.99
2669,0,monopoly here & now,encore,19.95,encore software 11181 encore monopoly here & now board game pc,,17.97
4903,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design standard upgrade,,413.99
3185,0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,130-00360 microsoft visual studio team edition 2005 for software architects complete pac,,5121.98
2285,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft b21-00806 ae mappoint 2006 cd,,50.39
5540,0,instant immersion german deluxe 2.0,topics entertainment,39.99,topics entertainment instant immersion ingles audio deluxe,,17.55
148,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,adobe captivate 2 software for windows presentation software,,598.95
6770,0,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,adobe ( r ) photoshop ( r ) album 1.0,,49.88
717,0,instant immersion spanish 2.0,topics entertainment,29.99,topics entertainment instant immersion italian 2.0,,17.55
4103,0,punch ! professional home design,punch ! software,89.99,punch software professional home design platinum version 10,,99.99
6390,0,quicken legal business pro 2007,nolo press,79.99,sbqb7r quicken legal business pro 2007 complete package 1 user win,,69.16
5127,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 production premium upsell,,1234.99
5950,0,crystal reports 11 professional full product french,business objects,909.66,w-1rp-f-wx-00 crystal reports xi professional edition complete package 1 user win fren,,538.5
1295,0,microsoft visual studio team edition for software developers 2005 with msdn premium,microsoft,5479.0,122-00411 microsoft visual studio 2005 team edition for software testers complete packag,,2184.73
353,0,adobe acrobat distiller svr v6-cd sun 100u 42050106 ),adobe,9104.19,adobe 42050142 acrobat distiller 6 lnx ret cd u/l lnx,,14967.47
59,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 production premium upgrade,,822.99
1029,0,instant immersion german audio,topics entertainment,,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,23.61
289,0,pop-up stopper professional,panicware,29.99,orgchart professional 1.3,,39.95
1432,0,print explosion deluxe 3.0 ( mac ),nova development,49.99,print explosion deluxe 3.0 : mac,,49.99
3306,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe premiere pro 2.0 software professional editing software,,848.95
3531,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft office outlook 2007,,109.95
1473,0,airline tycoon deluxe,topware interactive,19.99,mymaillist deluxe,,49.99
2142,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
4526,0,computrace lojack for laptops : 1 year subscription,absolute software,49.99,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ),,85.97
1918,0,instant immersion language lab deluxe edition,topics entertainment,,instant immersion spanish deluxe 2.0 topics,,39.99
2466,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,acdpe400bxgv/ed-en acdsee photo editor complete package 1 user edu gov mini-box win,,36.6
5779,0,punch ! professional home design,punch ! software,89.99,adobe cs3 flash professional upgrade,,205.99
4234,0,peachtree by sage pro accounting 2007,sage software,169.99,peachtree ( r ) compatible continuous checks-office accounting 12.0,,121.89
5165,0,jumpstart world 2nd grade,knowledge adventure,19.99,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99
5233,0,peachtree by sage pro accounting 2007,sage software,169.99,peachtree ( r ) compatible continuous forms-accounting for windows 8.0-2004 version,,199.99
3793,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ),,103.99
5953,0,finale songwriter 2007,finale,49.95,bookkeeper 2007,,29.99
2846,0,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,adobe photoshop cs3 extended for mac upgrade,,329.99
656,0,h & r block taxcut 2006 premium federal + state + efile,h & r block,59.99,h & r block taxcut home and business with state and e-file efile software for windows tax & finance software,,73.95
2414,0,recam remote monitoring software,mobi-technologies-inc .,129.0,nero mix cd recording software,,41.42
6092,0,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
2746,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe creative suite 3 web standard complete package academic cd mac,,369.0
1667,0,instant immersion spanish 2.0,topics entertainment,29.99,topics entertainment instant immersion spanish advanced audio,,12.05
2934,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
3108,0,symc backup exec sbs prm 11d win small business server,symantec,885.83,11105972 symantec backup exec 11d for windows small business server agent for windows sys,,320.66
4084,0,zonealarm anti-spyware,zone labs,29.99,zone labs zonealarm pro,,30.17
899,0,call of duty 2 dvd-rom ( mac ),aspyr media,49.99,aspyr call of duty deluxe,,53.99
4251,0,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,microsoft office and windows training professional,,29.99
2763,0,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,microsoft windows vista business retail no open box returns,,299.99
5656,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r ) word 2007,,109.99
3094,0,the print shop 22 pro publisher deluxe sb cs by the print shop,encore software,99.95,encore inc print shop 22 pro publisher deluxe,,85.07
6544,0,snap enterprise data replicator advanced license for 10000 series,adaptec,,5325302018 snap enterprise data replicator license 1 server linux unix win,,663.22
3773,0,reel deal casino quest,phantom efx,19.99,reel deal casino championship edition ( win 98 me nt 2000 xp ),,19.95
3864,0,studio movieboard plus pci hardware,pinnacle,251.55,studio plus version 11,pinnacle systems,90.99
6606,0,resumemaker professional 12.0,individual software,29.99,systemsuite 6 ( tm ) professional mini,,49.99
3550,0,riverdeep adventure workshop 4th-6th grade 8th edition,riverdeep,,encore software 12421 adventure workshop 8 1st-3rd,,17.97
115,0,jumpstart advanced preschool v2 .0,knowledge adventure,19.99,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,,19.99
6425,0,peachtree by sage premium accounting 2007 accountants ' edition,sage software,499.99,peachtree ( r ) pro accounting 2007,,169.99
4321,0,steinberg cubase studio 4,steinberg,499.99,steinberg cubase 4 software music production software,,799.99
635,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe premiere pro cs3 upgrade,,308.99
3556,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 35100 punch ! home design suite professional complete product architectural standard 1 user ( s ) complete product pc,,59.97
4401,0,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe indesign cs3 for mac academic,,192.99
6210,0,math missions : the amazing arcade adventure grades 3-5,scholastic,19.99,math missions : the amazing arcade adventure ( grades 3-5 ),,12.95
275,0,family tree maker 11.2 collector 's edition,encore,109.95,sony playstation 2 need for speed carbon collectors edition,,29.99
6442,0,high school advantage 2008,encore,39.99,encore software 12370 middle school advantage 2008 win 2000 xp vista,,34.97
357,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 flash professional,,724.99
1085,0,netgear vpn01l vpn client software,netgear,89.99,software,,112.95
2888,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ),,719.04
4337,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) office standard 2007,,399.99
5666,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe cs3 after effects upgrade,,306.99
5316,0,3d home architect landscape v. 8 by encore software,encore software,39.99,encore software 10463 clickart fonts ( 2006 ) by encore,,17.97
6526,0,microsoft onenote 2007,microsoft,99.95,microsoft office visio standard 2007 ( pc ),,249.95
2429,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe premiere pro cs3 video editing software for mac av production software,,798.95
5556,0,adobe fireworks cs3 [ mac ],adobe,299.0,adobe illustrator cs3 for mac,,619.99
475,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe photoshop cs3 for mac upgrade,,189.99
2337,0,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,instant immersion 33 languages,topics entertainment,43.99
362,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,professor teaches windows xp individual software,,19.99
633,0,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,microsoft onenote 2007 ( pc ),,99.95
