id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
5746,0,partial results for online query processing,"v raman , j hellerstein",sigmod conference,2002,tutorial : online query processing,"p haas , jm hellerstein","proceedings of sigmod , page ,",
8450,0,editor 's notes,m franklin,sigmod record,1999,editor 's notes,rh silkman,"new directions for program evaluation ,",
10045,0,efficiently instantiating view-objects from remote relational databases,"b lee , g wiederhold",vldb j.,1994,simple random sampling from relational databases,f olken,"vldb ,",1986.0
8508,0,open object database management systems,,,1994,statistical database management,hkt wong,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0
6927,0,on-line warehouse view maintenance,"d quass , j widom",sigmod conference,1997,efficient view maintenance in xml data warehouses,"h liefke , sb davidson",,
3169,0,new concurrency control algorithms for accessing and compacting b-trees,"v setzer , a zisman",vldb,1994,performance of b-tree concurrency algorithms,"v srinivasan , mj carey","sigmod conference ,",
8829,0,birch : an efficient data clustering method for very large databases,"t zhang , r ramakrishnan , m livny",sigmod conference,1996,clustering methods for large databases : from the past to the future,"da keim , a hinneburg","sigmod conference , philadelphia ,",
5458,0,approximate query translation across heterogeneous information sources,"k chang , h garcia-molina",vldb,2000,querying heterogeneous information sources using source descriptions . 22th vldb,"ay levy , a rajaramanâ ? ¦","bombay , india ,",
12636,0,maintaining data privacy in association rule mining,"s rizvi , j haritsa",vldb,2002,privacy preserving of association rules,"r agrawal , r srikant , a evfimievski , j gehrke","proceeding of 8th acm sigmod conference on knowledge & hellip ; ,",
3947,0,vqbd : exploring semistructured data,"s chawathe , t baby , j yeo",sigmod conference,2001,extracting schema from semistructured data,s nestorov,"sigmod conference ,",1998.0
5040,0,the naos system,"c collet , t coupaye",sigmod conference,1995,the postgres storage system,m stonebraker,"proc . 1987 vldb conference , brighton , england , sept ,",
9901,0,the naos system,"c collet , t coupaye",sigmod conference,1995,the xtr public key system,"ak lenstra , er verheul","lecture notes in computer science ,",2000.0
10494,0,information rules,d stirling,sigmod record,2003,information assurance,"cj colwill , mc todd , gp fielder , c natanson","bt technology journal ,",2001.0
9449,0,continuously adaptive continuous queries over streams,"s madden , m shah , j hellerstein , v raman",sigmod conference,2002,optimizing continuous multijoin queries over distributed streams,"y zhou , y yan , bc ooi , kl tan , a zhou","proceedings of the 14th acm international conference on & hellip ; ,",2005.0
10421,0,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"d barbarс , h garcia-molina",vldb j.,1994,transactions and consistency in distributed database systems,"il traiger , j gray , ca galtieri , bg lindsay","acm transactions on database systems ,",1982.0
8803,0,strudel : a web-site management system,"m fernandez , d florescu , j kang , a levy , d suciu",sigmod conference,1997,catching the boat with strudel : experience with a web-site management system,"d florescu , m fernandez , j kang , a levy , d suciu",proceedings of acm sigmod conference on management of,
11287,0,self-similarity in the web,"s dill , r kumar , k mccurley , s rajagopalan , d sivakumar , a tomkins",vldb,2001,"self-similarity in world wide web trac : evidence and causes , ''","m crovella , a bestavros","proc . acm sigmetrics ,",
9488,0,open object database management systems,,,1994,tigukat : a uniform behavioral objectbase management system,"mt ã?zsu , r peters , d szafron , b irani , a lipka , a","the vldb journal the international journal on very large & hellip ; ,",1995.0
9105,0,data management for pervasive computing,"m cherniack , m franklin , s zdonik",vldb,2001,march 1993 . â ?? data management for mobile computingâ ??,"t imielinski , br badrinath",sigmod,
5597,0,advances in real-time database systems research,a bestavros,sigmod record,1996,secure buffering in firm real-time database systems,"b george , jr haritsa","the vldb journal the international journal on very large & hellip ; ,",2000.0
9212,0,xpress : a queriable compression for xml data,"j min , m park , c chung",sigmod conference,2003,an extensible compressor for xml data,"h liefke , d suciu","sigmod record ,",2000.0
16782,0,coalescing in temporal databases,"m bіhlen , r snodgrass , m soo",vldb,1996,temporal aggregation in active databases,"i motakis , c zaniolo","int . conf . on the management of data ,",
3625,0,multimediaminer : a system prototype for multimedia data mining,"o zaяane , j han , z li , s chee , j chiang",sigmod conference,1998,multimedia data mining,acm sigkdd,,
2378,0,the mlpq/gis constraint database system,"p revesz , r chen , p kanjamala , y li , y liu , y wang",sigmod conference,2000,introduction to constraint databases,b kuijpers,"acm sigmod record ,",2002.0
7619,0,optimizing disjunctive queries with expensive predicates,"a kemper , g moerkotte , k peithner , m steinbrunn",sigmod conference,1994,minimal probing : supporting expensive predicates for top-k queries,"kcc chang , s hwang","sigmod conference ,",2002.0
7678,0,an almost-serial protocol for transaction execution in main-memory database systems,"s blott , h korth",vldb,2002,implementation techniquesfor main memory database systems,"d dewitt , r katz , f olken , l shapiro , mr","proceedings of the acm sigmod international conference on & hellip ; ,",
6725,0,environment information systems - guest editor 's foreword,,,1997,prescriptions for information systems planning in a turbulent environment,"h salmela , al lederer , t reponen",,
4766,0,m-tree : an efficient access method for similarity search in metric spaces,"p ciaccia , m patella , p zezula",vldb,1997,1990 . the r - tree : an efficient and robust access method for points and rectangles,"n beckmann , hp kriegel , r schneider , b seeger",proc . acm sigmod int . conf . on management of,
579,0,multigranularity locking in multiple job classes transaction processing system,"s ng , s hung",sigmod record,1995,adaptive load control in transaction processing systems,"hu heiss , r wagner","vldb ,",1991.0
14767,0,dynamic load balancing in hierarchical parallel database systems,"l bouganim , d florescu , p valduriez",vldb,1996,data placement in shared-nothing parallel database systems,"m mehta , dj dewitt","the vldb journal the international journal on very large & hellip ; ,",1997.0
5061,0,microsoft index tuning wizard for sql server 7.0,"s chaudhuri , v narasayya",sigmod conference,1998,microsoft sql server 7.0 performance tuning guide,h lau,,
17062,0,the design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan",vldb,1996,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte","sigmod record ,",2000.0
9477,0,webdb ' 98 : international workshop on the web and databases,,,1998,international workshop on web and databases,c san diego,,
15245,0,watermarking relational databases,"r agrawal , j kiernan",vldb,2002,missing information ( applicable and inapplicable ) in relational databases,ef codd,"acm sigmod record ,",1986.0
3503,0,"integrating temporal , real-time , and active databases","k ramamritham , r sivasankaran , j stankovic , d towsley , m xiong",sigmod record,1996,"institutions : integrating objects , xml and databases",s alagic,"information & software technology ,",2002.0
13493,0,declarative updates of relational databases,w chen,acm trans . database syst .,1995,jd the theory of joins in relational databases,"av aho , c beam , n ull","acm trans . database syst ,",
6572,0,supporting top-k join queries in relational databases,"i ilyas , w aref , a elmagarmid",vldb,2003,formal query languages for secure relational databases,"m winslett , k smith , x qian","acm transactions on database systems ,",1994.0
2466,0,performance evaluation of a new distributed deadlock detection algorithm,"c yeung , s hung , k lam",sigmod record,1994,performance comparison of distributed deadlock detection algorithms .,o bukhres,,
6624,0,implementation of magic-sets in a relational database system,"i mumick , h pirahesh",sigmod conference,1994,a multi-purpose implementation of mandatory access control in relational database management systems,"w rjaibi , p bird","proceedings of the international conference on very large & hellip ; ,",2004.0
15614,0,chain : operator scheduling for memory minimization in data stream systems,"b babcock , s babu , m datar , r motwani",sigmod conference,2003,operator scheduling in data stream systems,"b babcock , s babu , m datar , r motwani , d thomas","the vldb journal the international journal on very large & hellip ; ,",2004.0
10225,0,including group-by in query optimization,"s chaudhuri , k shim",vldb,1994,green query optimization using query clustering,e hensinger,,
6440,0,information integration and xml in ibm 's db2,p selinger,vldb,2002,intelligent integration ofinformation,g wiederhold,& hellip ; the acm sigmod international conference on management of,
17065,0,dynamic update cube for range-sum queries,"s chun , c chung , j lee , s lee",vldb,2001,hierarchical prex cubes for range-sum queries,"cy chan , ye ioannidis",proceedings of the 25th international conference on very,
12641,0,editorial,,,2001,editorial,"g cosier , p hughes","bt technology journal ,",2001.0
6888,0,efficient incremental garbage collection for client-server object database systems,"l amsaleg , m franklin , o gruber",vldb,1995,open object database management systems,ja blakeley,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0
